sequencing_run_name,sample_name,fq_dir,r1_file,r2_file,reaction_group,temperature,replicate,reaction_time,probe,probe_concentration,RT,treated,buffer,construct,done_by,,,,,,
240405_M05164_0164_000000000-LH62L,027-fourU-WT-75c-a-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,027-fourU-WT-75c-a-3-p_S27_L001_R1_001.fastq.gz,027-fourU-WT-75c-a-3-p_S27_L001_R2_001.fastq.gz,75_3,75,3,45,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,028-fourU-WT-75c-a-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,028-fourU-WT-75c-a-4-p_S28_L001_R1_001.fastq.gz,028-fourU-WT-75c-a-4-p_S28_L001_R2_001.fastq.gz,75_3,75,3,60,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,029-fourU-WT-75c-a-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,029-fourU-WT-75c-a-5-p_S29_L001_R1_001.fastq.gz,029-fourU-WT-75c-a-5-p_S29_L001_R2_001.fastq.gz,75_3,75,3,90,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,030-fourU-WT-75c-a-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,030-fourU-WT-75c-a-6-p_S30_L001_R1_001.fastq.gz,030-fourU-WT-75c-a-6-p_S30_L001_R2_001.fastq.gz,75_3,75,3,120,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,031-fourU-WT-75c-b-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,031-fourU-WT-75c-b-1-p_S31_L001_R1_001.fastq.gz,031-fourU-WT-75c-b-1-p_S31_L001_R2_001.fastq.gz,75_4,75,4,7,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,032-fourU-WT-75c-b-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,032-fourU-WT-75c-b-2-p_S32_L001_R1_001.fastq.gz,032-fourU-WT-75c-b-2-p_S32_L001_R2_001.fastq.gz,75_4,75,4,20,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,033-fourU-WT-75c-b-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,033-fourU-WT-75c-b-3-p_S33_L001_R1_001.fastq.gz,033-fourU-WT-75c-b-3-p_S33_L001_R2_001.fastq.gz,75_4,75,4,45,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,034-fourU-WT-75c-b-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,034-fourU-WT-75c-b-4-p_S34_L001_R1_001.fastq.gz,034-fourU-WT-75c-b-4-p_S34_L001_R2_001.fastq.gz,75_4,75,4,60,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,035-fourU-WT-75c-b-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,035-fourU-WT-75c-b-5-p_S35_L001_R1_001.fastq.gz,035-fourU-WT-75c-b-5-p_S35_L001_R2_001.fastq.gz,75_4,75,4,90,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,036-fourU-WT-75c-b-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,036-fourU-WT-75c-b-6-p_S36_L001_R1_001.fastq.gz,036-fourU-WT-75c-b-6-p_S36_L001_R2_001.fastq.gz,75_4,75,4,120,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,037-fourU-WT-80c-a-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,037-fourU-WT-80c-a-1-p_S37_L001_R1_001.fastq.gz,037-fourU-WT-80c-a-1-p_S37_L001_R2_001.fastq.gz,80_3,80,3,5,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,038-fourU-WT-80c-a-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,038-fourU-WT-80c-a-2-p_S38_L001_R1_001.fastq.gz,038-fourU-WT-80c-a-2-p_S38_L001_R2_001.fastq.gz,80_3,80,3,10,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,039-fourU-WT-80c-a-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,039-fourU-WT-80c-a-3-p_S39_L001_R1_001.fastq.gz,039-fourU-WT-80c-a-3-p_S39_L001_R2_001.fastq.gz,80_3,80,3,20,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,040-fourU-WT-80c-a-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,040-fourU-WT-80c-a-4-p_S40_L001_R1_001.fastq.gz,040-fourU-WT-80c-a-4-p_S40_L001_R2_001.fastq.gz,80_3,80,3,30,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,041-fourU-WT-80c-a-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,041-fourU-WT-80c-a-5-p_S41_L001_R1_001.fastq.gz,041-fourU-WT-80c-a-5-p_S41_L001_R2_001.fastq.gz,80_3,80,3,60,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,042-fourU-WT-80c-a-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,042-fourU-WT-80c-a-6-p_S42_L001_R1_001.fastq.gz,042-fourU-WT-80c-a-6-p_S42_L001_R2_001.fastq.gz,80_3,80,3,80,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,043-fourU-WT-80c-b-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,043-fourU-WT-80c-b-1-p_S43_L001_R1_001.fastq.gz,043-fourU-WT-80c-b-1-p_S43_L001_R2_001.fastq.gz,80_4,80,4,5,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,044-fourU-WT-80c-b-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,044-fourU-WT-80c-b-2-p_S44_L001_R1_001.fastq.gz,044-fourU-WT-80c-b-2-p_S44_L001_R2_001.fastq.gz,80_4,80,4,10,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,045-fourU-WT-80c-b-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,045-fourU-WT-80c-b-3-p_S45_L001_R1_001.fastq.gz,045-fourU-WT-80c-b-3-p_S45_L001_R2_001.fastq.gz,80_4,80,4,20,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,046-fourU-WT-80c-b-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,046-fourU-WT-80c-b-4-p_S46_L001_R1_001.fastq.gz,046-fourU-WT-80c-b-4-p_S46_L001_R2_001.fastq.gz,80_4,80,4,30,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,047-fourU-WT-80c-b-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,047-fourU-WT-80c-b-5-p_S47_L001_R1_001.fastq.gz,047-fourU-WT-80c-b-5-p_S47_L001_R2_001.fastq.gz,80_4,80,4,60,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,048-fourU-WT-80c-b-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,048-fourU-WT-80c-b-6-p_S48_L001_R1_001.fastq.gz,048-fourU-WT-80c-b-6-p_S48_L001_R2_001.fastq.gz,80_4,80,4,80,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,049-fourU-WT-10c-a-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,049-fourU-WT-10c-a-1-p_S49_L001_R1_001.fastq.gz,049-fourU-WT-10c-a-1-p_S49_L001_R2_001.fastq.gz,10_1,10,1,11820,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,050-fourU-WT-10c-a-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,050-fourU-WT-10c-a-2-p_S50_L001_R1_001.fastq.gz,050-fourU-WT-10c-a-2-p_S50_L001_R2_001.fastq.gz,10_1,10,1,30480,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,051-fourU-WT-10c-a-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,051-fourU-WT-10c-a-3-p_S51_L001_R1_001.fastq.gz,051-fourU-WT-10c-a-3-p_S51_L001_R2_001.fastq.gz,10_1,10,1,57120,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,052-fourU-WT-10c-a-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,052-fourU-WT-10c-a-4-p_S52_L001_R1_001.fastq.gz,052-fourU-WT-10c-a-4-p_S52_L001_R2_001.fastq.gz,10_1,10,1,98940,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,053-fourU-WT-10c-a-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,053-fourU-WT-10c-a-5-p_S53_L001_R1_001.fastq.gz,053-fourU-WT-10c-a-5-p_S53_L001_R2_001.fastq.gz,10_1,10,1,138660,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,054-fourU-WT-10c-a-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,054-fourU-WT-10c-a-6-p_S54_L001_R1_001.fastq.gz,054-fourU-WT-10c-a-6-p_S54_L001_R2_001.fastq.gz,10_1,10,1,191040,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,055-fourU-WT-10c-b-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,055-fourU-WT-10c-b-1-p_S55_L001_R1_001.fastq.gz,055-fourU-WT-10c-b-1-p_S55_L001_R2_001.fastq.gz,10_2,10,2,11820,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,056-fourU-WT-10c-b-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,056-fourU-WT-10c-b-2-p_S56_L001_R1_001.fastq.gz,056-fourU-WT-10c-b-2-p_S56_L001_R2_001.fastq.gz,10_2,10,2,30480,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,057-fourU-WT-10c-b-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,057-fourU-WT-10c-b-3-p_S57_L001_R1_001.fastq.gz,057-fourU-WT-10c-b-3-p_S57_L001_R2_001.fastq.gz,10_2,10,2,57120,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,058-fourU-WT-10c-b-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,058-fourU-WT-10c-b-4-p_S58_L001_R1_001.fastq.gz,058-fourU-WT-10c-b-4-p_S58_L001_R2_001.fastq.gz,10_2,10,2,98940,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,059-fourU-WT-10c-b-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,059-fourU-WT-10c-b-5-p_S59_L001_R1_001.fastq.gz,059-fourU-WT-10c-b-5-p_S59_L001_R2_001.fastq.gz,10_2,10,2,138660,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,060-fourU-WT-10c-b-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,060-fourU-WT-10c-b-6-p_S60_L001_R1_001.fastq.gz,060-fourU-WT-10c-b-6-p_S60_L001_R2_001.fastq.gz,10_2,10,2,191040,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,061-fourU-WT-15c-a-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,061-fourU-WT-15c-a-1-p_S61_L001_R1_001.fastq.gz,061-fourU-WT-15c-a-1-p_S61_L001_R2_001.fastq.gz,15_1,15,1,6120,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,062-fourU-WT-15c-a-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,062-fourU-WT-15c-a-2-p_S62_L001_R1_001.fastq.gz,062-fourU-WT-15c-a-2-p_S62_L001_R2_001.fastq.gz,15_1,15,1,15600,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,063-fourU-WT-15c-a-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,063-fourU-WT-15c-a-3-p_S63_L001_R1_001.fastq.gz,063-fourU-WT-15c-a-3-p_S63_L001_R2_001.fastq.gz,15_1,15,1,27900,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,064-fourU-WT-15c-a-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,064-fourU-WT-15c-a-4-p_S64_L001_R1_001.fastq.gz,064-fourU-WT-15c-a-4-p_S64_L001_R2_001.fastq.gz,15_1,15,1,51780,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,065-fourU-WT-15c-a-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,065-fourU-WT-15c-a-5-p_S65_L001_R1_001.fastq.gz,065-fourU-WT-15c-a-5-p_S65_L001_R2_001.fastq.gz,15_1,15,1,72000,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,066-fourU-WT-15c-a-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,066-fourU-WT-15c-a-6-p_S66_L001_R1_001.fastq.gz,066-fourU-WT-15c-a-6-p_S66_L001_R2_001.fastq.gz,15_1,15,1,100500,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,067-fourU-WT-15c-b-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,067-fourU-WT-15c-b-1-p_S67_L001_R1_001.fastq.gz,067-fourU-WT-15c-b-1-p_S67_L001_R2_001.fastq.gz,15_2,15,2,6120,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,068-fourU-WT-15c-b-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,068-fourU-WT-15c-b-2-p_S68_L001_R1_001.fastq.gz,068-fourU-WT-15c-b-2-p_S68_L001_R2_001.fastq.gz,15_2,15,2,15600,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,069-fourU-WT-15c-b-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,069-fourU-WT-15c-b-3-p_S69_L001_R1_001.fastq.gz,069-fourU-WT-15c-b-3-p_S69_L001_R2_001.fastq.gz,15_2,15,2,27900,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,070-fourU-WT-15c-b-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,070-fourU-WT-15c-b-4-p_S70_L001_R1_001.fastq.gz,070-fourU-WT-15c-b-4-p_S70_L001_R2_001.fastq.gz,15_2,15,2,51780,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,071-fourU-WT-15c-b-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,071-fourU-WT-15c-b-5-p_S71_L001_R1_001.fastq.gz,071-fourU-WT-15c-b-5-p_S71_L001_R2_001.fastq.gz,15_2,15,2,72000,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,072-fourU-WT-15c-b-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,072-fourU-WT-15c-b-6-p_S72_L001_R1_001.fastq.gz,072-fourU-WT-15c-b-6-p_S72_L001_R2_001.fastq.gz,15_2,15,2,100500,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,073-fourU-WT-30c-a-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,073-fourU-WT-30c-a-1-p_S73_L001_R1_001.fastq.gz,073-fourU-WT-30c-a-1-p_S73_L001_R2_001.fastq.gz,30_3,30,3,960,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,074-fourU-WT-30c-a-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,074-fourU-WT-30c-a-2-p_S74_L001_R1_001.fastq.gz,074-fourU-WT-30c-a-2-p_S74_L001_R2_001.fastq.gz,30_3,30,3,3000,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,075-fourU-WT-30c-a-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,075-fourU-WT-30c-a-3-p_S75_L001_R1_001.fastq.gz,075-fourU-WT-30c-a-3-p_S75_L001_R2_001.fastq.gz,30_3,30,3,4800,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,076-fourU-WT-30c-a-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,076-fourU-WT-30c-a-4-p_S76_L001_R1_001.fastq.gz,076-fourU-WT-30c-a-4-p_S76_L001_R2_001.fastq.gz,30_3,30,3,8100,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,077-fourU-WT-30c-a-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,077-fourU-WT-30c-a-5-p_S77_L001_R1_001.fastq.gz,077-fourU-WT-30c-a-5-p_S77_L001_R2_001.fastq.gz,30_3,30,3,11400,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,078-fourU-WT-30c-a-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,078-fourU-WT-30c-a-6-p_S78_L001_R1_001.fastq.gz,078-fourU-WT-30c-a-6-p_S78_L001_R2_001.fastq.gz,30_3,30,3,15720,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,079-fourU-WT-30c-b-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,079-fourU-WT-30c-b-1-p_S79_L001_R1_001.fastq.gz,079-fourU-WT-30c-b-1-p_S79_L001_R2_001.fastq.gz,30_4,30,4,960,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,080-fourU-WT-30c-b-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,080-fourU-WT-30c-b-2-p_S80_L001_R1_001.fastq.gz,080-fourU-WT-30c-b-2-p_S80_L001_R2_001.fastq.gz,30_4,30,4,3000,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,081-fourU-WT-30c-b-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,081-fourU-WT-30c-b-3-p_S81_L001_R1_001.fastq.gz,081-fourU-WT-30c-b-3-p_S81_L001_R2_001.fastq.gz,30_4,30,4,4800,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,082-fourU-WT-30c-b-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,082-fourU-WT-30c-b-4-p_S82_L001_R1_001.fastq.gz,082-fourU-WT-30c-b-4-p_S82_L001_R2_001.fastq.gz,30_4,30,4,8100,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,083-fourU-WT-30c-b-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,083-fourU-WT-30c-b-5-p_S83_L001_R1_001.fastq.gz,083-fourU-WT-30c-b-5-p_S83_L001_R2_001.fastq.gz,30_4,30,4,11400,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,084-fourU-WT-30c-b-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,084-fourU-WT-30c-b-6-p_S84_L001_R1_001.fastq.gz,084-fourU-WT-30c-b-6-p_S84_L001_R2_001.fastq.gz,30_4,30,4,15720,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,085-fourU-WT-33c-a-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,085-fourU-WT-33c-a-1-p_S85_L001_R1_001.fastq.gz,085-fourU-WT-33c-a-1-p_S85_L001_R2_001.fastq.gz,33_1,33,1,660,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,086-fourU-WT-33c-a-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,086-fourU-WT-33c-a-2-p_S86_L001_R1_001.fastq.gz,086-fourU-WT-33c-a-2-p_S86_L001_R2_001.fastq.gz,33_1,33,1,1800,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,087-fourU-WT-33c-a-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,087-fourU-WT-33c-a-3-p_S87_L001_R1_001.fastq.gz,087-fourU-WT-33c-a-3-p_S87_L001_R2_001.fastq.gz,33_1,33,1,3360,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,088-fourU-WT-33c-a-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,088-fourU-WT-33c-a-4-p_S88_L001_R1_001.fastq.gz,088-fourU-WT-33c-a-4-p_S88_L001_R2_001.fastq.gz,33_1,33,1,5760,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,089-fourU-WT-33c-a-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,089-fourU-WT-33c-a-5-p_S89_L001_R1_001.fastq.gz,089-fourU-WT-33c-a-5-p_S89_L001_R2_001.fastq.gz,33_1,33,1,8040,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,090-fourU-WT-33c-a-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,090-fourU-WT-33c-a-6-p_S90_L001_R1_001.fastq.gz,090-fourU-WT-33c-a-6-p_S90_L001_R2_001.fastq.gz,33_1,33,1,11100,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,091-fourU-WT-33c-b-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,091-fourU-WT-33c-b-1-p_S91_L001_R1_001.fastq.gz,091-fourU-WT-33c-b-1-p_S91_L001_R2_001.fastq.gz,33_2,33,2,660,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,092-fourU-WT-33c-b-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,092-fourU-WT-33c-b-2-p_S92_L001_R1_001.fastq.gz,092-fourU-WT-33c-b-2-p_S92_L001_R2_001.fastq.gz,33_2,33,2,1800,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
240405_M05164_0164_000000000-LH62L,093-fourU-WT-33c-b-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/240405_M05164_0164_000000000-LH62L,093-fourU-WT-33c-b-3-p_S93_L001_R1_001.fastq.gz,093-fourU-WT-33c-b-3-p_S93_L001_R2_001.fastq.gz,33_2,33,2,3360,dms,0.015852692,MRT,1,pH6.5_A,4U_wt,EKC,,,,,,
